mol_id,melting_point,n_atoms
mol_104542,437.65,32
mol_104543,486.65,26
mol_104544,355.15,41
mol_104545,415.65,22
mol_104546,638.15,38
mol_104547,454.15,27
mol_104548,417.15,36
mol_104549,420.65,24
mol_104550,533.15,33
mol_104551,404.65,34
mol_104552,473.15,32
mol_104553,403.15,31
mol_104554,333.15,30
mol_104555,422.15,34
mol_104556,383.4,37
mol_104557,446.65,42
mol_104558,477.65,38
mol_104559,344.05,36
mol_104560,471.15,40
mol_104561,493.15,34
mol_104562,415.15,27
mol_104563,343.15,39
mol_104564,333.65,41
mol_104565,421.15,40
mol_104566,364.15,40
mol_104567,407.65,24
mol_104568,365.65,46
mol_104569,428.15,44
mol_104570,345.15,28
mol_104571,485.65,26
mol_104572,515.65,40
mol_104573,343.65,28
mol_104574,391.15,27
mol_104575,406.15,31
mol_104576,402.65,31
mol_104577,477.65,29
mol_104578,491.65,29
mol_104579,435.15,29
mol_104580,391.65,32
mol_104581,344.15,29
mol_104582,493.15,36
mol_104583,488.15,39
mol_104584,334.05,42
mol_104585,468.15,41
mol_104586,453.15,22
mol_104587,557.9,22
mol_104588,367.65,45
mol_104589,407.65,27
mol_104590,326.95,34
mol_104591,391.65,39
mol_104592,359.2,45
mol_104593,416.15,32
mol_104594,354.15,14
mol_104595,498.15,20
mol_104596,412.15,18
mol_104597,462.65,36
mol_104598,421.65,29
mol_104599,373.15,33
mol_104600,424.15,42
mol_104601,448.15,35
mol_104602,438.15,39
mol_104603,464.15,36
mol_104604,345.15,32
mol_104605,433.65,40
mol_104606,333.15,31
mol_104607,370.15,39
mol_104608,392.65,37
mol_104609,509.15,33
mol_104610,422.65,39
mol_104611,366.85,34
mol_104612,426.15,40
mol_104613,426.65,35
mol_104614,379.15,27
mol_104615,404.15,32
mol_104616,535.15,29
mol_104617,432.15,30
mol_104618,432.65,42
mol_104619,530.15,30
mol_104620,450.65,28
mol_104621,374.65,34
mol_104622,390.65,26
mol_104623,465.15,32
mol_104624,405.15,37
mol_104625,394.15,46
mol_104626,324.65,31
mol_104627,380.15,24
mol_104628,710.15,40
mol_104629,413.65,18
mol_104630,475.65,33
mol_104631,461.15,25
mol_104632,359.65,45
mol_104633,402.65,28
mol_104634,344.15,26
mol_104635,404.15,39
mol_104636,373.15,26
mol_104637,470.15,20
mol_104638,413.65,19
mol_104639,425.65,54
mol_104640,355.15,34
mol_104641,340.15,48
mol_104642,358.15,31
mol_104643,425.65,27
mol_104644,409.15,32
mol_104645,401.65,30
mol_104646,303.65,29
mol_104647,453.15,26
mol_104648,381.65,35
mol_104649,510.15,26
mol_104650,419.65,20
mol_104651,365.15,35
mol_104652,390.15,35
mol_104653,305.65,47
mol_104654,455.65,41
mol_104655,354.15,31
mol_104656,312.15,44
mol_104657,451.65,33
mol_104658,450.8,30
mol_104659,359.15,32
mol_104660,408.15,46
mol_104661,478.15,32
mol_104662,499.15,36
mol_104663,436.65,21
mol_104664,445.65,31
mol_104665,429.15,41
mol_104666,423.65,31
mol_104667,503.4,27
mol_104668,404.4,26
mol_104669,362.15,25
mol_104670,500.15,33
mol_104671,434.15,39
mol_104672,393.65,31
mol_104673,427.8,16
mol_104674,539.15,41
mol_104675,395.65,39
mol_104676,353.15,31
mol_104677,438.15,42
mol_104678,559.65,23
mol_104679,399.85,33
mol_104680,362.15,27
mol_104681,369.65,15
mol_104682,417.65,34
mol_104683,327.65,24
mol_104684,515.15,25
mol_104685,478.15,34
mol_104686,421.15,23
mol_104687,367.65,26
mol_104688,413.65,30
mol_104689,469.65,38
mol_104690,389.15,25
mol_104691,460.65,21
mol_104692,374.65,31
mol_104693,469.15,40
mol_104694,438.65,32
mol_104695,445.15,31
mol_104696,601.15,29
mol_104697,517.15,33
mol_104698,336.15,30
mol_104699,468.15,44
mol_104700,493.65,23
mol_104701,345.15,16
mol_104702,495.65,28
mol_104703,514.65,35
mol_104704,380.65,40
mol_104705,381.65,38
mol_104706,552.0,37
mol_104707,432.15,32
mol_104708,418.15,32
mol_104709,486.65,35
mol_104710,486.65,39
mol_104711,488.15,39
mol_104712,471.15,24
mol_104713,398.15,45
mol_104714,344.15,28
mol_104715,445.15,24
mol_104716,477.15,18
mol_104717,513.15,34
mol_104718,395.0,35
mol_104719,521.65,23
mol_104720,340.15,15
mol_104721,583.15,27
mol_104722,534.15,39
mol_104723,454.15,16
mol_104724,506.15,28
mol_104725,423.15,30
mol_104726,427.65,36
mol_104727,371.15,30
mol_104728,334.25,36
mol_104729,393.9,41
mol_104730,339.9,43
mol_104731,438.65,21
mol_104732,354.9,30
mol_104733,392.65,30
mol_104734,425.15,28
mol_104735,392.15,22
mol_104736,473.15,42
mol_104737,342.15,31
mol_104738,334.65,28
mol_104739,420.65,36
mol_104740,335.15,38
mol_104741,441.65,38
mol_104742,357.65,32
mol_104743,354.15,12
mol_104744,484.65,19
mol_104745,460.15,29
mol_104746,440.65,32
mol_104747,324.15,19
mol_104748,373.15,38
mol_104749,461.1,41
mol_104750,467.15,21
mol_104751,405.15,41
mol_104752,408.65,29
mol_104753,547.15,24
mol_104754,323.15,23
mol_104755,413.65,31
mol_104756,365.65,30
mol_104757,412.15,24
mol_104758,351.15,26
mol_104759,311.15,24
mol_104760,554.15,29
mol_104761,372.65,25
mol_104762,363.15,37
mol_104763,365.15,36
mol_104764,370.15,27
mol_104765,397.4,36
mol_104766,340.15,34
mol_104767,438.65,37
mol_104768,425.15,35
mol_104769,420.15,39
mol_104770,430.65,26
mol_104771,303.65,21
mol_104772,450.65,31
mol_104773,475.15,30
mol_104774,414.15,33
mol_104775,431.65,32
mol_104776,393.15,38
mol_104777,542.15,34
mol_104778,371.15,35
mol_104779,485.15,32
mol_104780,448.15,33
mol_104781,364.3,33
mol_104782,385.15,16
mol_104783,387.65,22
mol_104784,429.9,33
mol_104785,422.65,40
mol_104786,534.55,36
mol_104787,486.15,39
mol_104788,582.15,30
mol_104789,368.15,41
mol_104790,406.15,22
mol_104791,372.65,17
mol_104792,402.15,38
mol_104793,416.65,37
mol_104794,530.15,27
mol_104795,394.15,30
mol_104796,480.65,38
mol_104797,368.65,36
mol_104798,523.15,30
mol_104799,500.15,37
mol_104800,363.15,39
mol_104801,431.65,38
mol_104802,526.65,26
mol_104803,537.65,30
mol_104804,397.65,29
mol_104805,492.65,31
mol_104806,422.15,35
mol_104807,521.65,34
mol_104808,563.8,30
mol_104809,523.15,27
mol_104810,641.15,26
mol_104811,460.15,30
mol_104812,375.65,34
mol_104813,420.15,33
mol_104814,427.65,25
mol_104815,428.65,38
mol_104816,300.75,44
mol_104817,317.65,18
mol_104818,485.65,24
mol_104819,472.65,29
mol_104820,372.65,15
mol_104821,454.15,34
mol_104822,471.15,26
mol_104823,395.65,26
mol_104824,573.15,26
mol_104825,353.65,33
mol_104826,472.65,36
mol_104827,380.65,28
mol_104828,603.15,38
mol_104829,481.15,22
mol_104830,441.15,31
mol_104831,453.65,39
mol_104832,498.15,29
mol_104833,428.15,39
mol_104834,441.65,31
mol_104835,465.65,35
mol_104836,382.65,32
mol_104837,391.65,34
mol_104838,469.15,38
mol_104839,429.15,32
mol_104840,318.15,37
mol_104841,505.15,40
mol_104842,419.65,28
mol_104843,415.15,36
mol_104844,476.15,40
mol_104845,540.65,29
mol_104846,378.65,30
mol_104847,513.15,36
mol_104848,492.15,20
mol_104849,427.65,18
mol_104850,392.15,17
mol_104851,424.65,45
mol_104852,454.15,34
mol_104853,380.65,29
mol_104854,324.15,29
mol_104855,382.15,26
mol_104856,462.15,35
mol_104857,339.65,42
mol_104858,467.15,23
mol_104859,548.15,42
mol_104860,493.15,35
mol_104861,455.65,30
mol_104862,373.65,31
mol_104863,391.65,47
mol_104864,415.15,35
mol_104865,381.15,26
mol_104866,370.65,30
mol_104867,423.15,30
mol_104868,525.15,24
mol_104869,467.65,38
mol_104870,357.15,40
mol_104871,553.15,38
mol_104872,325.65,22
mol_104873,406.15,24
mol_104874,382.4,20
mol_104875,398.65,25
mol_104876,391.65,31
mol_104877,432.15,44
mol_104878,494.15,25
mol_104879,503.65,26
mol_104880,330.65,26
mol_104881,384.65,27
mol_104882,495.65,32
mol_104883,446.15,37
mol_104884,499.15,32
mol_104885,387.15,32
mol_104886,532.65,39
mol_104887,355.65,25
mol_104888,434.15,39
mol_104889,469.15,26
mol_104890,368.15,42
mol_104891,360.15,28
mol_104892,461.65,31
mol_104893,351.05,22
mol_104894,381.65,25
mol_104895,442.15,32
mol_104896,489.65,37
mol_104897,472.9,43
mol_104898,389.15,21
mol_104899,396.15,40
mol_104900,379.15,26
mol_104901,414.65,38
mol_104902,376.15,22
mol_104903,377.15,28
mol_104904,376.65,28
mol_104905,435.65,36
mol_104906,455.15,39
mol_104907,342.15,28
mol_104908,331.65,20
mol_104909,483.15,31
mol_104910,326.15,46
mol_104911,448.15,34
mol_104912,566.15,24
mol_104913,377.15,35
mol_104914,416.15,39
mol_104915,496.15,31
mol_104916,358.65,31
mol_104917,547.65,29
mol_104918,397.15,29
mol_104919,384.65,35
mol_104920,481.15,31
mol_104921,432.65,42
mol_104922,416.15,28
mol_104923,439.65,39
mol_104924,414.65,31
mol_104925,417.15,38
mol_104926,410.15,29
mol_104927,519.15,32
mol_104928,350.75,30
mol_104929,398.15,30
mol_104930,331.15,27
mol_104931,404.15,37
mol_104932,422.65,33
mol_104933,492.15,38
mol_104934,451.15,33
mol_104935,406.15,39
mol_104936,327.65,40
mol_104937,318.15,36
mol_104938,357.65,36
mol_104939,553.15,29
mol_104940,516.15,40
mol_104941,588.9,26
mol_104942,400.65,19
mol_104943,470.15,20
mol_104944,410.65,35
mol_104945,382.65,23
mol_104946,372.15,37
mol_104947,371.15,35
mol_104948,337.65,26
mol_104949,370.05,29
mol_104950,426.15,30
mol_104951,552.15,38
mol_104952,353.65,24
mol_104953,399.4,43
mol_104954,475.65,41
mol_104955,494.15,34
mol_104956,328.15,23
mol_104957,444.9,27
mol_104958,439.65,42
mol_104959,389.15,22
mol_104960,338.25,33
mol_104961,452.1,39
mol_104962,387.65,36
mol_104963,368.15,41
mol_104964,424.65,26
mol_104965,353.15,39
mol_104966,446.15,34
mol_104967,467.65,33
mol_104968,439.15,40
mol_104969,554.65,32
mol_104970,289.15,28
mol_104971,508.15,39
mol_104972,554.65,29
mol_104973,424.15,34
mol_104974,464.15,38
mol_104975,584.15,40
mol_104976,384.15,22
mol_104977,407.15,26
mol_104978,344.15,36
mol_104979,356.65,27
mol_104980,451.15,27
mol_104981,366.15,25
mol_104982,413.15,33
mol_104983,435.65,22
mol_104984,417.15,37
mol_104985,329.15,19
mol_104986,404.65,35
mol_104987,417.15,27
mol_104988,317.65,41
mol_104989,593.15,30
mol_104990,586.65,29
mol_104991,366.65,33
mol_104992,331.15,40
mol_104993,586.15,39
mol_104994,414.65,27
mol_104995,337.65,25
mol_104996,514.65,29
mol_104997,430.65,37
mol_104998,452.15,32
mol_104999,454.65,35
mol_105000,365.15,30
mol_105001,398.65,33
mol_105002,496.15,34
mol_105003,350.65,30
mol_105004,391.15,47
mol_105005,558.15,25
mol_105006,462.65,32
mol_105007,478.65,33
mol_105008,432.15,32
mol_105009,368.15,31
mol_105010,516.65,32
mol_105011,398.65,17
mol_105012,492.15,43
mol_105013,399.4,33
mol_105014,463.15,28
mol_105015,491.15,37
mol_105016,383.15,23
mol_105017,363.15,39
mol_105018,470.65,35
mol_105019,460.15,41
mol_105020,437.65,37
mol_105021,458.35,33
mol_105022,356.65,27
mol_105023,447.4,27
mol_105024,508.15,40
mol_105025,393.0,24
mol_105026,506.65,30
mol_105027,322.65,38
mol_105028,344.15,36
mol_105029,411.65,41
mol_105030,403.15,24
mol_105031,349.65,34
mol_105032,376.15,27
mol_105033,338.45,42
mol_105034,364.95,37
mol_105035,397.15,33
mol_105036,409.3,26
mol_105037,372.65,32
mol_105038,369.15,34
mol_105039,505.15,19
mol_105040,374.15,34
mol_105041,351.15,42
mol_105042,335.15,50
mol_105043,372.65,24
mol_105044,613.15,34
mol_105045,437.65,36
mol_105046,466.15,35
mol_105047,456.65,38
mol_105048,351.15,30
mol_105049,437.65,41
mol_105050,401.65,26
mol_105051,440.65,37
mol_105052,442.65,20
mol_105053,344.15,30
mol_105054,451.9,29
mol_105055,414.65,34
mol_105056,481.15,32
mol_105057,395.15,29
mol_105058,363.65,29
mol_105059,454.65,42
mol_105060,396.15,30
mol_105061,408.65,45
mol_105062,367.4,23
mol_105063,385.65,44
mol_105064,432.65,35
mol_105065,387.15,19
mol_105066,379.65,29
mol_105067,454.15,29
mol_105068,337.55,32
mol_105069,366.15,48
mol_105070,400.15,23
mol_105071,396.15,21
mol_105072,464.15,34
mol_105073,444.15,26
mol_105074,298.65,31
mol_105075,364.65,40
mol_105076,372.65,23
mol_105077,426.15,42
mol_105078,426.65,27
mol_105079,365.65,17
mol_105080,358.65,41
mol_105081,343.15,36
mol_105082,325.65,18
mol_105083,560.65,36
mol_105084,510.15,30
mol_105085,371.65,37
mol_105086,491.15,32
mol_105087,396.15,37
mol_105088,362.15,34
mol_105089,389.15,31
mol_105090,303.15,31
mol_105091,439.15,31
mol_105092,473.15,40
mol_105093,394.65,30
mol_105094,420.65,30
mol_105095,415.65,24
mol_105096,418.65,34
mol_105097,439.15,40
mol_105098,413.15,38
mol_105099,522.65,27
mol_105100,310.4,38
mol_105101,388.15,17
mol_105102,382.15,41
mol_105103,502.65,26
mol_105104,517.65,32
mol_105105,406.15,37
mol_105106,469.15,29
mol_105107,362.65,36
mol_105108,390.15,32
mol_105109,462.15,27
mol_105110,355.95,30
mol_105111,404.65,33
mol_105112,418.15,40
mol_105113,559.15,29
mol_105114,392.15,24
mol_105115,449.65,32
mol_105116,375.15,27
mol_105117,347.15,22
mol_105118,436.9,34
mol_105119,298.15,40
mol_105120,324.15,24
mol_105121,334.15,30
mol_105122,396.15,36
mol_105123,355.65,15
mol_105124,425.65,36
mol_105125,403.15,41
mol_105126,475.65,34
mol_105127,509.15,32
mol_105128,432.65,36
mol_105129,482.15,27
mol_105130,486.15,34
mol_105131,485.15,39
mol_105132,427.15,48
mol_105133,343.65,17
mol_105134,369.15,15
mol_105135,408.65,34
mol_105136,402.15,28
mol_105137,300.65,28
mol_105138,370.15,20
mol_105139,345.15,42
mol_105140,361.65,23
mol_105141,389.15,49
mol_105142,323.15,15
mol_105143,435.15,36
mol_105144,331.15,27
mol_105145,331.15,30
mol_105146,339.65,38
mol_105147,411.15,33
mol_105148,443.15,33
mol_105149,412.9,28
mol_105150,403.65,33
mol_105151,461.15,24
mol_105152,543.15,38
mol_105153,418.65,38
mol_105154,455.65,28
mol_105155,402.15,27
mol_105156,430.65,31
mol_105157,417.15,32
mol_105158,407.65,35
mol_105159,401.65,21
mol_105160,432.15,37
mol_105161,354.4,41
mol_105162,385.65,30
mol_105163,392.65,27
mol_105164,325.4,33
mol_105165,375.65,25
mol_105166,497.15,29
mol_105167,505.65,30
mol_105168,468.4,25
mol_105169,449.65,36
mol_105170,473.15,29
mol_105171,460.65,25
mol_105172,333.15,23
mol_105173,466.15,31
mol_105174,377.9,21
mol_105175,350.65,30
mol_105176,465.15,41
mol_105177,414.05,42
mol_105178,349.65,33
mol_105179,382.65,32
mol_105180,362.15,18
mol_105181,437.65,32
mol_105182,431.15,27
mol_105183,392.15,45
mol_105184,328.65,19
mol_105185,464.65,31
mol_105186,414.15,35
mol_105187,484.15,23
mol_105188,413.15,27
mol_105189,429.65,26
mol_105190,442.15,25
mol_105191,404.15,20
mol_105192,336.15,22
mol_105193,362.65,43
mol_105194,339.65,28
mol_105195,480.15,24
mol_105196,395.15,30
mol_105197,395.65,32
mol_105198,462.15,27
mol_105199,377.65,27
mol_105200,339.15,16
mol_105201,413.15,33
mol_105202,445.65,31
mol_105203,400.65,41
mol_105204,330.15,30
mol_105205,466.65,32
mol_105206,478.15,38
mol_105207,556.0,29
mol_105208,377.65,26
mol_105209,472.15,27
mol_105210,349.65,33
mol_105211,414.15,40
mol_105212,446.65,34
mol_105213,356.15,28
mol_105214,433.15,40
mol_105215,354.65,38
mol_105216,362.65,28
mol_105217,442.15,41
mol_105218,350.4,40
mol_105219,381.4,19
mol_105220,393.15,39
mol_105221,461.15,23
mol_105222,396.65,39
mol_105223,429.15,41
mol_105224,445.65,35
mol_105225,488.15,37
mol_105226,474.15,34
mol_105227,374.15,25
mol_105228,373.15,22
mol_105229,419.55,35
mol_105230,335.15,30
mol_105231,502.15,35
mol_105232,354.15,22
mol_105233,387.15,26
mol_105234,510.65,28
mol_105235,437.65,35
mol_105236,429.65,31
mol_105237,378.65,30
mol_105238,466.65,43
mol_105239,579.15,34
mol_105240,413.15,32
mol_105241,386.15,32
mol_105242,322.15,20
mol_105243,446.0,38
mol_105244,419.15,30
mol_105245,338.65,45
mol_105246,347.15,42
mol_105247,419.65,32
mol_105248,410.15,44
mol_105249,402.65,33
mol_105250,418.35,44
mol_105251,423.15,29
mol_105252,572.15,32
mol_105253,382.15,21
mol_105254,356.15,41
mol_105255,522.65,32
mol_105256,399.15,38
mol_105257,413.65,43
mol_105258,436.65,36
mol_105259,467.65,40
mol_105260,425.65,45
mol_105261,385.15,25
mol_105262,380.4,28
mol_105263,319.15,21
mol_105264,447.15,39
mol_105265,433.15,20
mol_105266,433.15,25
mol_105267,311.15,21
mol_105268,497.4,34
mol_105269,379.15,26
mol_105270,411.15,37
mol_105271,529.15,31
mol_105272,394.15,38
mol_105273,427.9,50
mol_105274,450.15,27
mol_105275,430.65,36
mol_105276,407.15,27
mol_105277,508.15,35
mol_105278,453.65,41
mol_105279,387.15,35
mol_105280,437.15,30
mol_105281,536.15,29
mol_105282,363.15,24
mol_105283,523.15,34
mol_105284,435.75,40
mol_105285,434.15,36
mol_105286,362.15,25
mol_105287,371.15,30
mol_105288,361.65,23
mol_105289,467.15,36
mol_105290,579.15,26
mol_105291,291.55,14
mol_105292,398.9,37
mol_105293,394.15,33
mol_105294,481.65,33
mol_105295,529.15,29
mol_105296,489.15,33
mol_105297,393.9,30
mol_105298,458.15,35
mol_105299,455.25,36
mol_105300,648.15,27
mol_105301,356.15,29
mol_105302,379.65,28
mol_105303,381.65,37
mol_105304,467.15,30
mol_105305,332.65,30
mol_105306,441.15,35
mol_105307,436.65,44
mol_105308,413.65,35
mol_105309,688.15,33
mol_105310,383.65,33
mol_105311,589.15,28
mol_105312,327.15,42
mol_105313,438.65,34
mol_105314,398.15,33
mol_105315,448.65,34
mol_105316,451.15,21
mol_105317,358.15,40
mol_105318,504.65,36
mol_105319,324.15,31
mol_105320,474.15,39
mol_105321,481.15,26
mol_105322,370.15,36
mol_105323,487.65,30
mol_105324,489.15,27
mol_105325,386.05,36
mol_105326,421.15,36
mol_105327,513.15,40
mol_105328,480.15,23
mol_105329,416.65,30
mol_105330,401.15,36
mol_105331,401.15,28
mol_105332,372.15,35
mol_105333,508.15,33
mol_105334,418.65,41
mol_105335,540.15,28
mol_105336,466.65,37
mol_105337,405.4,42
mol_105338,338.15,40
mol_105339,419.9,31
mol_105340,507.15,32
mol_105341,494.65,33
mol_105342,492.65,37
mol_105343,371.65,34
mol_105344,330.65,28
mol_105345,387.15,24
mol_105346,467.65,27
mol_105347,487.15,28
mol_105348,393.15,40
mol_105349,317.65,32
mol_105350,472.15,33
mol_105351,534.15,21
mol_105352,455.15,36
mol_105353,458.15,32
mol_105354,395.65,30
mol_105355,489.15,28
mol_105356,425.65,30
mol_105357,352.15,16
mol_105358,423.15,33
mol_105359,449.65,26
mol_105360,329.65,21
mol_105361,512.65,35
mol_105362,481.15,32
mol_105363,374.15,41
mol_105364,315.4,28
mol_105365,416.15,33
mol_105366,411.15,17
mol_105367,354.15,46
mol_105368,373.15,34
mol_105369,373.65,31
mol_105370,384.15,40
mol_105371,413.15,44
mol_105372,436.15,30
mol_105373,381.15,33
mol_105374,441.15,26
mol_105375,411.65,26
mol_105376,401.65,40
mol_105377,344.15,20
mol_105378,573.15,22
mol_105379,326.65,32
mol_105380,351.65,16
mol_105381,352.65,31
mol_105382,407.65,38
mol_105383,439.65,29
mol_105384,479.65,40
mol_105385,488.65,19
mol_105386,354.15,38
mol_105387,477.15,42
mol_105388,324.4,17
mol_105389,402.15,34
mol_105390,481.15,29
mol_105391,367.0,37
mol_105392,325.65,31
mol_105393,445.65,42
mol_105394,332.15,35
mol_105395,528.15,19
mol_105396,431.65,25
mol_105397,347.65,26
mol_105398,348.65,30
mol_105399,440.15,17
mol_105400,356.65,19
mol_105401,465.15,38
mol_105402,402.65,23
mol_105403,363.65,27
mol_105404,393.15,38
mol_105405,335.65,34
mol_105406,370.15,34
mol_105407,458.15,37
mol_105408,331.65,23
mol_105409,342.15,35
mol_105410,431.15,32
mol_105411,422.65,40
mol_105412,448.15,33
mol_105413,412.15,24
mol_105414,405.65,35
mol_105415,398.65,46
mol_105416,343.65,29
mol_105417,431.65,22
mol_105418,440.15,37
mol_105419,483.9,27
mol_105420,458.15,18
mol_105421,407.15,37
mol_105422,585.65,33
mol_105423,421.15,16
mol_105424,483.4,34
mol_105425,395.65,20
mol_105426,330.15,26
mol_105427,456.15,34
mol_105428,475.65,30
mol_105429,337.65,25
mol_105430,414.65,15
mol_105431,455.15,38
mol_105432,508.65,27
mol_105433,367.65,21
mol_105434,469.15,37
mol_105435,338.15,32
mol_105436,522.15,38
mol_105437,398.15,26
mol_105438,387.9,19
mol_105439,467.65,38
mol_105440,357.65,21
mol_105441,447.65,31
mol_105442,533.65,37
mol_105443,421.3,37
mol_105444,371.15,41
mol_105445,466.15,22
mol_105446,375.65,46
mol_105447,480.9,38
mol_105448,503.15,24
mol_105449,375.65,40
mol_105450,395.15,35
mol_105451,431.15,33
mol_105452,461.65,33
mol_105453,368.15,48
mol_105454,429.65,32
mol_105455,460.15,42
mol_105456,452.6,25
mol_105457,499.65,30
mol_105458,553.65,37
mol_105459,442.15,27
mol_105460,418.65,25
mol_105461,403.15,22
mol_105462,471.65,39
mol_105463,459.65,22
mol_105464,344.15,30
mol_105465,446.15,19
mol_105466,406.65,35
mol_105467,456.15,45
mol_105468,343.65,32
mol_105469,423.65,21
mol_105470,454.15,33
mol_105471,445.15,38
mol_105472,544.15,27
mol_105473,507.15,35
mol_105474,455.15,37
mol_105475,495.65,29
mol_105476,416.95,46
mol_105477,475.15,36
mol_105478,356.15,24
mol_105479,511.15,36
mol_105480,384.65,34
mol_105481,454.65,30
mol_105482,434.15,17
mol_105483,353.15,37
mol_105484,408.9,39
mol_105485,336.9,26
mol_105486,387.15,33
mol_105487,451.15,19
mol_105488,394.65,31
mol_105489,406.15,40
mol_105490,403.15,35
mol_105491,360.3,21
mol_105492,408.15,19
mol_105493,342.9,24
mol_105494,445.65,42
mol_105495,494.65,37
mol_105496,394.15,22
mol_105497,618.15,15
mol_105498,509.15,27
mol_105499,415.65,16
mol_105500,341.15,33
mol_105501,356.65,37
mol_105502,386.15,22
mol_105503,332.65,31
mol_105504,378.15,30
mol_105505,348.65,37
mol_105506,513.15,31
mol_105507,336.75,33
mol_105508,482.65,33
mol_105509,398.15,31
mol_105510,440.15,23
mol_105511,388.65,34
mol_105512,481.15,24
mol_105513,397.65,20
mol_105514,336.15,17
mol_105515,417.15,37
mol_105516,334.15,33
mol_105517,474.15,37
mol_105518,536.65,29
mol_105519,386.15,27
mol_105520,431.15,29
mol_105521,379.15,38
mol_105522,462.15,45
mol_105523,408.15,27
mol_105524,364.65,32
mol_105525,400.65,37
